Start	 End 	 Ontology	   Term				 ArtclTerm
35       49      GO:0019230        proprioception                "Proprioceptive"
50       63      GO:0007411        axon guidance                 "Axon Guidance"
261      272     GO:0007409        axonogenesis                  "axon growth"
296      306     GO:0023052        signaling                     "signaling."
344      349     GO:0030424        axon                          "axons"
536      541     GO:0030424        axon                          "axons"
588      602     GO:0019230        proprioception                "proprioceptive"
603      615     GO:0048668        collateral sprouting          "axons branch"
673      681     GO:0031430        M band                        "midline."
761      767     GO:0030424        axon                          "axons."
991      1002    GO:0032502        developmental process         "development"
1006     1020    GO:0019230        proprioception                "proprioceptive"
1353     1358    GO:0030424        axon                          "axons"
1637     1648    GO:0032502        developmental process         "development"
1728     1733    GO:0030424        axon                          "axons"
1832     1845    GO:0043679        axon terminus                 "nerve endings"
1910     1918    GO:0003823        antigen binding               "antibody"
1910     1918    GO:0019815        B cell receptor complex       "antibody"
1910     1918    GO:0042571        immunoglobulin complex, circulating   "antibody"
2004     2015    GO:0060384        innervation                   "innervation"
2175     2186    GO:0032502        developmental process         "development"
2251     2257    GO:0060004        reflex                        "reflex"
2336     2341    GO:0030424        axon                          "axons"
2508     2515    GO:0003675        obsolete protein              "protein"
2565     2578    GO:0005163        nerve growth factor receptor binding          "neurotrophins"
2565     2578    GO:0005165        neurotrophin receptor binding         "neurotrophins"
2647     2660    GO:0005163        nerve growth factor receptor binding          "neurotrophins"
2647     2660    GO:0005165        neurotrophin receptor binding         "neurotrophins"
2887     2901    GO:0019230        proprioception                "proprioceptive"
3100     3108    GO:0003675        obsolete protein              "proteins"
3143     3148    GO:0005623        cell                          "cells"
3407     3412    GO:0005623        cell                          "cells"
3495     3500    GO:0005623        cell                          "cells"
3657     3662    GO:0005623        cell                          "cells"
3730     3734    GO:0007568        aging                         "ages"
4015     4029    GO:0019230        proprioception                "proprioceptive"
4106     4117    GO:0060384        innervation                   "Innervation"
4549     4563    GO:0019230        proprioception                "proprioceptive"
4899     4904    GO:0030424        axon                          "axons"
4966     4980    GO:0019230        proprioception                "proprioceptive"
5335     5349    GO:0019230        proprioception                "proprioceptive"
5350     5361    GO:0060384        innervation                   "innervation"
5424     5438    GO:0019230        proprioception                "proprioceptive"
5686     5693    GO:0031430        M band                        "midline"
5841     5852    GO:0060384        innervation                   "innervation"
5918     5929    GO:0060384        innervation                   "Innervation"
6099     6105    GO:0040007        growth                        "growth"
6135     6141    GO:0030424        axon                          "axons."
6168     6182    GO:0019230        proprioception                "proprioceptive"
6318     6329    GO:0060384        innervation                   "innervation"
