Start	End	Ontology	Ontology Term	Annotated Term
900	906	GO:0004239	obsolete	methionyl
1017	1027	GO:0005694	chromosome	Chromosome
1711	1724	GO:0005634	nucleus		cell nucleus.
1982	1995	GO:0009405	pathogenesis	pathogenesis,
2619	2631	GO:0000806	Y		chromosome
2717	2724	GO:0004239	obsolete	methionyl
3041	3053	GO:0009405	pathogenesis	pathogenesis
3114	3120	GO:0004239	obsolete	methionyl
3132	3142	GO:0005694	chromosome	chromosome
3342	3352	GO:0005694	chromosome	Chromosome
3583	3594	GO:0032502	developmental	process
3793	3800	GO:0003675	obsolete	protein
3870	3878	GO:0003675	obsolete	protein
3958	3969	GO:0065007	biological	regulation
4303	4314	GO:0032502	developmental	process
5506	5516	GO:0005694	chromosome	Chromosome
5549	5560	GO:0005698	obsolete	centromere
5549	5560	GO:0000775	chromosome,	centromeric
5762	5768	GO:0004239	obsolete	methionyl
6347	6357	GO:0005694	chromosome	Chromosome
109	120	GO:0032502	developmental	process
1886	1893	GO:0004239	obsolete	methionyl
2040	2049	GO:0030849	autosome	autosomes
2416	2426	GO:0005694	chromosome	Chromosome
2571	2582	GO:0005694	chromosome	Chromosomes
2746	2756	GO:0005694	chromosome	Chromosome
3026	3036	GO:0005694	chromosome	Chromosome
3203	3213	GO:0005694	chromosome	Chromosome
3742	3752	GO:0005694	chromosome	Chromosome
4736	4743	GO:0003675	obsolete	protein
5122	5132	GO:0005694	chromosome	Chromosome
5838	5848	GO:0005694	chromosome	Chromosome
5994	6004	GO:0005694	chromosome	Chromosome
6253	6263	GO:0005694	chromosome	Chromosome
6385	6395	GO:0005694	chromosome	Chromosome
207	217	GO:0005694	chromosome	Chromosome
332	342	GO:0005694	chromosome	Chromosome
627	637	GO:0005694	chromosome	Chromosome
775	785	GO:0005694	chromosome	chromosome
895	905	GO:0005694	chromosome	Chromosome
1133	1143	GO:0005694	chromosome	Chromosome
1425	1431	GO:0004239	obsolete	methionyl
2268	2278	GO:0005694	chromosome	Chromosome
2692	2703	GO:0032502	developmental	process
3287	3297	GO:0005694	chromosome	Chromosome
3433	3443	GO:0005694	chromosome	Chromosome
3840	3850	GO:0005694	chromosome	Chromosome
3893	3904	GO:0032502	developmental	process
4003	4007	GO:0034023	5-(carboxyamino)imidazole	ribonucleotide
4329	4340	GO:0032502	developmental	process
4524	4535	GO:0032502	developmental	process
4906	4917	GO:0032502	developmental	process
5521	5526	GO:0004239	obsolete	methionyl
5639	5646	GO:0004239	obsolete	methionyl
6195	6199	GO:0034023	5-(carboxyamino)imidazole	ribonucleotide
17	24	GO:0004239	obsolete	methionyl
221	231	GO:0005694	chromosome	Chromosome
523	533	GO:0005694	chromosome	Chromosome
578	588	GO:0005694	chromosome	Chromosome
690	700	GO:0005694	chromosome	Chromosome
791	797	GO:0004239	obsolete	methionyl
814	824	GO:0005694	chromosome	Chromosome
941	951	GO:0005694	chromosome	Chromosome
974	985	GO:0032502	developmental	process
1605	1615	GO:0005694	chromosome	Chromosome
1715	1721	GO:0004239	obsolete	methionyl
1775	1785	GO:0005694	chromosome	Chromosome
1967	1973	GO:0004239	obsolete	methionyl
2029	2039	GO:0005694	chromosome	Chromosome
2078	2088	GO:0005694	chromosome	Chromosome
2276	2281	GO:0005488	binding	binds
2297	2307	GO:0000785	chromatin	chromatin,
2312	2321	GO:0097194	execution	phase
2312	2321	GO:0006915	apoptotic	process
2322	2327	GO:0005623	cell	cells
2441	2450	GO:0000785	chromatin	chromatin
2455	2464	GO:0097194	execution	phase
2455	2464	GO:0006915	apoptotic	process
2832	2842	GO:0000785	chromatin	chromatin,
2862	2874	GO:0009405	pathogenesis	pathogenesis
3414	3425	GO:0032502	developmental	process
3570	3580	GO:0005694	chromosome	Chromosome
