Start	End	Ontology	Ontology Term	Annotated Term
76	85	GO:0009058	biosynthetic	process
179	186	GO:0003675	obsolete	protein
296	309	GO:0007369	gastrulation	gastrulation,
502	515	GO:0009653	anatomical	structure
996	1013	GO:0060322	head		development
1583	1592	GO:0009058	biosynthetic	process
1688	1694	GO:0040007	growth		growth
1917	1929	GO:0032502	developmental	process
2317	2324	GO:0003675	obsolete	protein
2575	2583	GO:0003675	obsolete	protein
2614	2618	GO:0005623	cell		cell
2744	2748	GO:0005623	cell		cell
3083	3100	GO:0043234	protein		complex
3169	3184	GO:0005515	protein		binding
3259	3277	GO:0042995	cell		projection
3259	3277	GO:0009987	cellular	process
3309	3332	GO:0036454	growth		factor
3341	3354	GO:0006351	transcription,	DNA-templated
3844	3848	GO:0005623	cell		cell
4051	4062	GO:0032502	developmental	process
4142	4155	GO:0007369	gastrulation	gastrulation,
4220	4232	GO:0022008	neurogenesis	neurogenesis
4404	4415	GO:0032502	developmental	process
4692	4715	GO:0007369	PHENOTYPE	gastrulation	phenotype
4763	4768	GO:0005623	cell		cells
4813	4817	GO:0005623	cell		cell
4925	4932	GO:0023052	signaling	signals
4969	4978	GO:0009058	biosynthetic	process
5313	5327	GO:0006826	iron		ion
5366	5372	GO:0098657	import		into
5397	5408	GO:0006897	endocytosis	endocytosis
5541	5549	GO:0005634	nucleus		nucleus,
5590	5602	GO:0051179	localization	localization
5687	5700	GO:0006351	transcription,	DNA-templated
5896	5909	GO:0009653	anatomical	structure
6147	6153	GO:0040007	growth		growth
184	197	GO:0030097	hemopoiesis	hematopoiesis
201	215	GO:0001570	vasculogenesis	vasculogenesis
1536	1541	GO:0005623	cell		cells
2106	2129	GO:0006355	regulation	of
2377	2389	GO:0051179	localization	localization
2607	2626	GO:0001706	endoderm	formation
3121	3131	GO:0065007	biological	regulation
3337	3346	GO:0009058	biosynthetic	process
3441	3459	GO:0001707	mesoderm	formation
3934	3939	GO:0005623	cell		cells
4032	4037	GO:0005623	cell		cells
4202	4209	GO:0042600	chorion		chorion
4328	4333	GO:0005623	cell		cells
4473	4480	GO:0042600	chorion		chorion
4863	4872	GO:0009058	biosynthetic	process
5356	5368	GO:0051179	localization	localization
5900	5908	GO:0042600	chorion	chorion,
6064	6069	GO:0005623	cell	cells
